user_id,completion_ratio,n_pauses,n_replays,n_seeks,cluster,persona_label
u2696_v5,0.8446296296296296,1.0,1.0,0.0,2,Engagé fluide
u2697_v5,0.7568518518518518,5.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2698_v13,0.011374407582938388,2.0,0.0,3.0,0,Décrocheur rapide
u2698_v16,0.2468354430379747,2.0,0.0,2.0,0,Décrocheur rapide
u2698_v22,0.5804953560371517,2.0,1.0,3.0,2,Engagé fluide
u2698_v27,0.8347529812606473,0.0,1.0,3.0,2,Engagé fluide
u2699_v2,0.07001356852103122,4.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2699_v3,0.5937388193202147,2.0,0.0,3.0,2,Engagé fluide
u269_v13,0.5895734597156398,0.0,0.0,1.0,2,Engagé fluide
u269_v21,0.2282413350449294,2.0,0.0,2.0,0,Décrocheur rapide
u269_v3,0.993381037567084,7.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u269_v4,0.5503401360544218,2.0,1.0,2.0,2,Engagé fluide
u26_v10,0.16855172413793104,2.0,0.0,5.0,0,Décrocheur rapide
u26_v12,0.0159375,4.0,3.0,3.0,3,Zappeur (replay/seek fréquents)
u2700_v19,0.8551724137931035,1.0,1.0,3.0,2,Engagé fluide
u2700_v5,0.7868518518518518,1.0,0.0,1.0,2,Engagé fluide
u2700_v6,0.9683856502242152,4.0,0.0,1.0,2,Engagé fluide
u2701_v16,0.23481012658227848,1.0,1.0,1.0,0,Décrocheur rapide
u2701_v20,0.6364953886693018,4.0,0.0,1.0,2,Engagé fluide
u2701_v28,0.6306228373702422,1.0,1.0,0.0,2,Engagé fluide
u2701_v5,0.1224074074074074,2.0,0.0,3.0,0,Décrocheur rapide
u2701_v7,0.9069444444444444,3.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u2702_v15,0.9299202127659574,3.0,1.0,2.0,2,Engagé fluide
u2702_v27,0.6052810902896082,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2703_v11,0.46547455295735896,3.0,0.0,0.0,2,Engagé fluide
u2703_v15,0.944813829787234,0.0,1.0,3.0,2,Engagé fluide
u2703_v16,0.46677215189873417,0.0,0.0,2.0,0,Décrocheur rapide
u2703_v4,0.8706349206349207,2.0,0.0,4.0,2,Engagé fluide
u2703_v5,0.7731481481481481,2.0,0.0,3.0,2,Engagé fluide
u2704_v23,0.03562005277044855,1.0,0.0,2.0,0,Décrocheur rapide
u2704_v6,0.13520179372197308,1.0,0.0,0.0,0,Décrocheur rapide
u2705_v12,0.9553125,3.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2705_v17,0.6990665110851809,3.0,3.0,1.0,3,Zappeur (replay/seek fréquents)
u2705_v27,0.09965928449744463,4.0,1.0,1.0,0,Décrocheur rapide
u2705_v8,0.09096209912536443,2.0,0.0,3.0,0,Décrocheur rapide
u2706_v13,0.3280805687203791,1.0,1.0,2.0,0,Décrocheur rapide
u2706_v22,0.9275541795665635,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2706_v24,0.9641509433962264,1.0,2.0,5.0,3,Zappeur (replay/seek fréquents)
u2707_v20,0.5940711462450593,2.0,1.0,1.0,2,Engagé fluide
u2707_v22,0.7040247678018576,2.0,0.0,1.0,2,Engagé fluide
u2707_v30,0.37574850299401197,1.0,0.0,4.0,0,Décrocheur rapide
u2708_v13,0.15462085308056872,1.0,0.0,3.0,0,Décrocheur rapide
u2708_v19,0.895740365111562,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2708_v23,0.09182058047493404,2.0,0.0,3.0,0,Décrocheur rapide
u2708_v27,0.5356047700170358,2.0,1.0,1.0,2,Engagé fluide
u2708_v29,0.4953776775648252,7.0,3.0,5.0,3,Zappeur (replay/seek fréquents)
u2708_v30,0.8826347305389222,2.0,0.0,1.0,2,Engagé fluide
u2709_v23,0.8406332453825858,2.0,0.0,7.0,1,Zappeur (replay/seek fréquents)
u2709_v25,0.9058467741935484,2.0,0.0,3.0,2,Engagé fluide
u2709_v27,0.9081771720613289,1.0,1.0,4.0,2,Engagé fluide
u270_v11,0.8147180192572214,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u270_v12,0.075625,2.0,0.0,2.0,0,Décrocheur rapide
u270_v14,0.879608938547486,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u270_v2,0.642876526458616,1.0,0.0,2.0,2,Engagé fluide
u270_v27,0.8505962521294719,1.0,0.0,2.0,2,Engagé fluide
u270_v5,0.3812962962962963,1.0,0.0,1.0,0,Décrocheur rapide
u2710_v1,0.9163934426229507,3.0,1.0,1.0,2,Engagé fluide
u2710_v26,0.11649016641452345,3.0,0.0,2.0,0,Décrocheur rapide
u2711_v16,0.9056962025316455,1.0,0.0,1.0,2,Engagé fluide
u2711_v21,0.8817715019255455,3.0,0.0,1.0,2,Engagé fluide
u2711_v6,0.9493273542600896,1.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2711_v8,0.7017492711370262,2.0,1.0,1.0,2,Engagé fluide
u2711_v9,0.38691275167785233,3.0,1.0,2.0,0,Décrocheur rapide
u2712_v13,0.49395734597156393,2.0,1.0,0.0,2,Engagé fluide
u2712_v5,0.27740740740740744,3.0,0.0,1.0,0,Décrocheur rapide
u2713_v12,0.5840625,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2713_v15,0.8913563829787233,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2713_v19,0.44868154158215007,3.0,0.0,2.0,0,Décrocheur rapide
u2713_v25,0.5249999999999999,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2713_v5,0.31851851851851853,3.0,1.0,2.0,0,Décrocheur rapide
u2715_v30,0.9523952095808383,1.0,0.0,2.0,2,Engagé fluide
u2716_v12,0.0609375,4.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2716_v16,0.4208860759493671,7.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2716_v21,0.9691912708600771,2.0,0.0,1.0,2,Engagé fluide
u2717_v29,0.10868094701240136,1.0,0.0,1.0,0,Décrocheur rapide
u2717_v3,0.8926654740608229,2.0,0.0,2.0,2,Engagé fluide
u2717_v9,0.4644295302013423,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2718_v18,0.41072874493927125,1.0,0.0,4.0,0,Décrocheur rapide
u2718_v5,0.7266666666666666,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2719_v15,0.010904255319148935,3.0,0.0,1.0,0,Décrocheur rapide
u2719_v2,0.8473541383989145,2.0,0.0,1.0,2,Engagé fluide
u2719_v20,0.8907773386034256,3.0,0.0,1.0,2,Engagé fluide
u2719_v3,0.6486583184257603,2.0,0.0,1.0,2,Engagé fluide
u2719_v8,0.6895043731778425,2.0,0.0,3.0,2,Engagé fluide
u271_v11,0.9911966987620358,3.0,0.0,1.0,2,Engagé fluide
u2720_v10,0.7926896551724139,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2720_v11,0.9376891334250345,2.0,1.0,0.0,2,Engagé fluide
u2720_v20,0.661528326745718,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2720_v4,0.8038548752834467,1.0,1.0,1.0,2,Engagé fluide
u2721_v1,0.12540983606557377,3.0,0.0,0.0,0,Décrocheur rapide
u2721_v4,0.8572562358276644,3.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u2722_v10,0.09177915454660289,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u2722_v18,0.39311740890688257,2.0,1.0,3.0,0,Décrocheur rapide
u2722_v20,0.989855072463768,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2723_v1,0.5098360655737705,8.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2723_v25,0.5106854838709678,1.0,1.0,1.0,2,Engagé fluide
u2723_v3,0.8291592128801432,8.0,2.0,1.0,1,Zappeur (replay/seek fréquents)
u2724_v10,0.7315862068965517,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2724_v30,0.9679640718562874,3.0,0.0,3.0,2,Engagé fluide
u2724_v6,0.8394618834080717,1.0,0.0,5.0,2,Engagé fluide
u2725_v18,0.9834008097165993,0.0,1.0,4.0,2,Engagé fluide
u2727_v2,0.9170963364993215,3.0,0.0,3.0,2,Engagé fluide
u2727_v6,0.9493273542600896,3.0,0.0,1.0,2,Engagé fluide
u2728_v12,0.35812499999999997,1.0,0.0,0.0,0,Décrocheur rapide
u2728_v18,0.6408906882591093,9.0,2.0,7.0,1,Zappeur (replay/seek fréquents)
u2728_v2,0.9192672998643148,4.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2728_v23,0.45646437994722955,2.0,0.0,0.0,2,Engagé fluide
u2728_v24,0.37843665768194074,4.0,0.0,2.0,0,Décrocheur rapide
u2728_v27,0.028790459965928446,2.0,0.0,2.0,0,Décrocheur rapide
u2729_v10,0.08855172413793104,3.0,1.0,3.0,0,Décrocheur rapide
u2729_v2,0.8815468113975578,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2729_v21,0.05930680359435174,1.0,0.0,1.0,0,Décrocheur rapide
u272_v29,0.8518602029312289,2.0,0.0,3.0,2,Engagé fluide
u272_v8,0.6973760932944606,2.0,0.0,1.0,2,Engagé fluide
u272_v9,0.5406040268456376,3.0,0.0,1.0,2,Engagé fluide
u2730_v17,0.5149358226371062,2.0,1.0,3.0,0,Décrocheur rapide
u2730_v19,0.035496957403651115,0.0,3.0,0.0,3,Zappeur (replay/seek fréquents)
u2730_v5,0.7425925925925926,3.0,0.0,0.0,2,Engagé fluide
u2731_v15,0.84375,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2731_v3,0.912701252236136,6.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2732_v18,0.1313765182186235,2.0,0.0,2.0,0,Décrocheur rapide
u2732_v23,0.8522427440633246,2.0,0.0,1.0,2,Engagé fluide
u2732_v30,0.8230538922155688,2.0,1.0,2.0,2,Engagé fluide
u2733_v10,0.027172413793103447,1.0,0.0,4.0,0,Décrocheur rapide
u2733_v20,0.71133069828722,3.0,1.0,0.0,2,Engagé fluide
u2733_v24,0.9140161725067386,2.0,0.0,1.0,2,Engagé fluide
u2734_v15,0.8136968085106383,4.0,0.0,1.0,2,Engagé fluide
u2734_v18,0.8540485829959513,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2734_v2,0.9580732700135686,3.0,0.0,1.0,2,Engagé fluide
u2734_v20,0.09578392621870883,3.0,0.0,1.0,0,Décrocheur rapide
u2734_v28,0.04636678200692042,2.0,1.0,3.0,0,Décrocheur rapide
u2735_v12,0.1140625,4.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2735_v15,0.8928191489361702,3.0,1.0,2.0,2,Engagé fluide
u2735_v30,0.8577844311377245,2.0,0.0,2.0,2,Engagé fluide
u2736_v10,0.6172413793103448,4.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2736_v12,0.02,4.0,0.0,4.0,0,Décrocheur rapide
u2736_v16,0.2917721518987342,2.0,0.0,2.0,0,Décrocheur rapide
u2736_v19,0.06754563894523326,2.0,0.0,1.0,0,Décrocheur rapide
u2736_v23,0.871240105540897,5.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u2736_v24,0.8607816711590297,2.0,1.0,0.0,2,Engagé fluide
u2736_v8,0.9110787172011662,2.0,0.0,3.0,2,Engagé fluide
u2737_v19,0.05172413793103448,0.0,0.0,1.0,0,Décrocheur rapide
u2737_v4,0.3587301587301587,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2738_v11,0.5854195323246217,1.0,0.0,3.0,2,Engagé fluide
u2738_v15,0.3602393617021276,3.0,0.0,2.0,0,Décrocheur rapide
u2738_v21,0.8499358151476252,8.0,0.0,0.0,1,Zappeur (replay/seek fréquents)
u2738_v24,0.32708894878706196,2.0,0.0,0.0,0,Décrocheur rapide
u2739_v5,0.9064814814814814,2.0,1.0,3.0,2,Engagé fluide
u273_v22,0.6244582043343653,4.0,0.0,1.0,2,Engagé fluide
u273_v4,0.2698412698412698,2.0,1.0,1.0,0,Décrocheur rapide
u2741_v16,0.8613924050632911,2.0,0.0,4.0,2,Engagé fluide
u2741_v23,0.46622691292875984,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2741_v3,0.9130590339892665,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2742_v23,0.7567282321899736,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2742_v7,0.8285714285714286,2.0,1.0,2.0,2,Engagé fluide
u2742_v9,0.3634228187919463,1.0,1.0,3.0,0,Décrocheur rapide
u2743_v16,0.7977848101265823,4.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2743_v18,0.444331983805668,3.0,0.0,3.0,0,Décrocheur rapide
u2743_v25,0.1381833456589099,2.0,0.0,3.0,0,Décrocheur rapide
u2745_v29,0.510597519729425,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2745_v9,0.8234899328859061,3.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u2746_v25,0.7118951612903226,5.0,0.0,0.0,2,Engagé fluide
u2747_v16,0.44999999999999996,2.0,0.0,2.0,0,Décrocheur rapide
u2747_v25,0.8556451612903225,8.0,2.0,4.0,1,Zappeur (replay/seek fréquents)
u2747_v28,0.39999999999999997,2.0,0.0,1.0,0,Décrocheur rapide
u2747_v7,0.6438492063492064,5.0,0.0,0.0,2,Engagé fluide
u2748_v30,0.1317365269461078,2.0,0.0,2.0,0,Décrocheur rapide
u2749_v10,0.9064827586206897,2.0,0.0,2.0,2,Engagé fluide
u2749_v13,0.9836492890995261,9.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2749_v2,0.7131614654002714,3.0,0.0,1.0,2,Engagé fluide
u274_v1,0.9418032786885246,5.0,1.0,1.0,1,Zappeur (replay/seek fréquents)
u2750_v14,0.7018156424581006,6.0,2.0,5.0,1,Zappeur (replay/seek fréquents)
u2750_v18,0.11680161943319839,2.0,1.0,0.0,0,Décrocheur rapide
u2750_v7,0.8736111111111111,1.0,0.0,2.0,2,Engagé fluide
u2751_v20,0.5393939393939393,3.0,0.0,2.0,2,Engagé fluide
u2751_v29,0.93032694475761,5.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2751_v6,0.6769058295964125,1.0,0.0,2.0,2,Engagé fluide
u2752_v22,0.07120743034055728,2.0,0.0,3.0,0,Décrocheur rapide
u2752_v29,0.49842164599774524,4.0,1.0,0.0,2,Engagé fluide
u2752_v5,0.7498148148148148,1.0,1.0,1.0,2,Engagé fluide
u2753_v10,0.6811034482758621,3.0,0.0,2.0,2,Engagé fluide
u2753_v26,0.9591527987897126,1.0,0.0,1.0,2,Engagé fluide
u2753_v6,0.5567264573991032,2.0,0.0,3.0,2,Engagé fluide
u2753_v8,0.9755102040816327,1.0,1.0,0.0,2,Engagé fluide
u2754_v18,0.38987854251012144,3.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u2754_v21,0.16367137355584083,1.0,0.0,2.0,0,Décrocheur rapide
u2755_v10,0.6653793103448276,3.0,0.0,1.0,2,Engagé fluide
u2755_v27,0.8187393526405452,1.0,1.0,1.0,2,Engagé fluide
u2755_v6,0.039013452914798206,1.0,0.0,1.0,0,Décrocheur rapide
u2756_v24,0.2063342318059299,3.0,0.0,1.0,0,Décrocheur rapide
u2756_v4,0.2106575963718821,3.0,0.0,1.0,0,Décrocheur rapide
u2757_v1,0.6639344262295082,1.0,1.0,2.0,2,Engagé fluide
u2757_v12,0.9971875000000001,2.0,1.0,0.0,2,Engagé fluide
u2758_v1,0.5012295081967213,6.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u2758_v7,0.8994047619047619,3.0,0.0,0.0,2,Engagé fluide
u275_v18,0.9449392712550607,2.0,0.0,3.0,2,Engagé fluide
u275_v26,0.7187594553706506,1.0,0.0,3.0,2,Engagé fluide
u275_v30,0.8958083832335328,2.0,3.0,1.0,3,Zappeur (replay/seek fréquents)
u2760_v16,0.8579113924050633,3.0,0.0,7.0,1,Zappeur (replay/seek fréquents)
u2760_v21,0.023106546854942234,5.0,1.0,2.0,0,Décrocheur rapide
u2760_v8,0.9588921282798833,4.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2761_v2,0.12564450474898237,0.0,4.0,3.0,3,Zappeur (replay/seek fréquents)
u2761_v30,0.09011976047904192,2.0,0.0,2.0,0,Décrocheur rapide
u2762_v20,0.8549407114624505,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2762_v27,0.40357751277683135,0.0,1.0,1.0,0,Décrocheur rapide
u2762_v29,0.883314543404735,3.0,0.0,2.0,2,Engagé fluide
u2762_v5,0.8716666666666667,5.0,2.0,4.0,1,Zappeur (replay/seek fréquents)
u2762_v6,0.8742152466367713,4.0,0.0,1.0,2,Engagé fluide
u2763_v21,0.03543003851091143,1.0,1.0,1.0,0,Décrocheur rapide
u2763_v5,0.9072222222222222,4.0,1.0,1.0,2,Engagé fluide
u2763_v9,0.9724832214765101,1.0,0.0,1.0,2,Engagé fluide
u2764_v19,0.9488402874737156,4.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u2765_v14,0.13481239253389737,4.0,1.0,2.0,0,Décrocheur rapide
u2765_v24,0.0,0.0,0.0,1.0,0,Décrocheur rapide
u2765_v25,0.5346774193548387,1.0,0.0,4.0,0,Décrocheur rapide
u2765_v3,0.7101967799642218,0.0,0.0,2.0,2,Engagé fluide
u2766_v30,0.3565868263473054,5.0,0.0,1.0,0,Décrocheur rapide
u2767_v14,0.39022346368715083,3.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u2767_v17,0.8089848308051342,1.0,0.0,4.0,2,Engagé fluide
u2767_v4,0.9819727891156463,1.0,1.0,1.0,2,Engagé fluide
u2768_v12,0.42926080565000124,3.0,5.0,1.0,3,Zappeur (replay/seek fréquents)
u2768_v5,0.9992592592592593,2.0,0.0,2.0,2,Engagé fluide
u2768_v9,0.06804061382444312,4.0,0.0,1.0,0,Décrocheur rapide
u2769_v11,0.8176066024759284,0.0,0.0,4.0,2,Engagé fluide
u2769_v29,0.5665163472378805,3.0,0.0,2.0,2,Engagé fluide
u276_v11,0.8088033012379643,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u276_v14,0.6937150837988827,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2770_v16,0.8325949367088609,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2770_v18,0.40222672064777326,1.0,2.0,6.0,3,Zappeur (replay/seek fréquents)
u2770_v5,0.9512962962962964,1.0,0.0,0.0,2,Engagé fluide
u2771_v3,0.8146690518783541,3.0,0.0,1.0,2,Engagé fluide
u2772_v12,0.1065625,3.0,1.0,4.0,0,Décrocheur rapide
u2772_v28,0.041176470588235294,0.0,0.0,2.0,0,Décrocheur rapide
u2772_v4,0.8613378684807257,2.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2774_v30,0.3410179640718563,3.0,0.0,3.0,0,Décrocheur rapide
u2774_v9,0.8385286914984186,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2775_v11,0.27441540577716644,3.0,0.0,2.0,0,Décrocheur rapide
u2775_v27,0.5415672913117546,3.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u2775_v4,0.9575963718820862,1.0,0.0,0.0,2,Engagé fluide
u2775_v7,0.13412698412698412,1.0,0.0,1.0,0,Décrocheur rapide
u2776_v1,0.7438524590163934,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2776_v26,0.06308623298033283,1.0,1.0,5.0,0,Décrocheur rapide
u2776_v3,0.3932021466905188,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2777_v1,0.1180327868852459,3.0,1.0,2.0,0,Décrocheur rapide
u2777_v10,0.7183448275862069,7.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2777_v17,0.2235705950991832,3.0,1.0,2.0,0,Décrocheur rapide
u2777_v18,0.13585231756075017,7.0,1.0,0.0,1,Zappeur (replay/seek fréquents)
u2777_v19,0.3310344827586207,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2778_v1,0.9647540983606557,9.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u2778_v14,0.44231843575418994,3.0,0.0,2.0,0,Décrocheur rapide
u2778_v15,0.8214095744680852,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u2779_v24,0.8194070080862533,3.0,0.0,2.0,2,Engagé fluide
u2779_v27,0.12197614991482111,3.0,0.0,0.0,0,Décrocheur rapide
u2779_v29,0.37564825253664036,3.0,3.0,0.0,3,Zappeur (replay/seek fréquents)
u277_v10,0.06013793103448276,4.0,0.0,2.0,0,Décrocheur rapide
u277_v12,0.928125,6.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u277_v2,0.9351424694708277,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u277_v20,0.9042160737812911,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2780_v10,0.8273103448275861,7.0,1.0,0.0,1,Zappeur (replay/seek fréquents)
u2780_v12,0.533125,4.0,0.0,0.0,2,Engagé fluide
u2780_v29,0.7936865839909808,1.0,1.0,2.0,2,Engagé fluide
u2780_v5,0.9216666666666666,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2781_v17,0.7955659276546091,6.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u2782_v13,0.468957345971564,2.0,1.0,0.0,2,Engagé fluide
u2782_v27,0.11039182282793866,1.0,0.0,3.0,0,Décrocheur rapide
u2783_v1,0.9602459016393443,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2783_v21,0.7292682926829268,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2783_v25,0.5127016129032258,2.0,1.0,4.0,0,Décrocheur rapide
u2783_v28,0.186159169550173,1.0,0.0,1.0,0,Décrocheur rapide
u2783_v4,0.33798185941043085,3.0,0.0,3.0,0,Décrocheur rapide
u2783_v5,0.026296296296296293,2.0,0.0,1.0,0,Décrocheur rapide
u2783_v6,0.6733183856502243,1.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u2784_v12,0.12625,5.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u2784_v19,0.14192055581871815,2.0,0.0,2.0,0,Décrocheur rapide
u2784_v26,0.8214826021180031,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u2784_v3,0.8397137745974955,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2785_v29,0.38568207440811725,3.0,0.0,3.0,0,Décrocheur rapide
u2785_v30,0.9074850299401198,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2785_v4,0.3368480725623583,4.0,0.0,1.0,0,Décrocheur rapide
u2785_v5,0.1451851851851852,3.0,1.0,7.0,1,Zappeur (replay/seek fréquents)
u2786_v22,0.8987616099071207,5.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2786_v8,0.07259475218658892,0.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u2787_v1,0.9262295081967213,6.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2787_v25,0.5209677419354838,1.0,0.0,3.0,0,Décrocheur rapide
u2787_v7,0.073015873015873,0.0,0.0,1.0,0,Décrocheur rapide
u2788_v13,0.9930094786729858,4.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u2788_v29,0.6284103720405863,3.0,1.0,1.0,2,Engagé fluide
u2788_v3,0.8710196779964221,3.0,1.0,1.0,2,Engagé fluide
u2788_v6,0.13161434977578476,2.0,0.0,2.0,0,Décrocheur rapide
u2789_v21,0.07188703465982028,2.0,0.0,4.0,0,Décrocheur rapide
u2789_v3,0.679427549194991,2.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2789_v4,0.922562358276644,5.0,1.0,0.0,2,Engagé fluide
u278_v14,0.4724860335195531,2.0,0.0,2.0,0,Décrocheur rapide
u278_v16,0.35443037974683544,5.0,2.0,10.0,1,Zappeur (replay/seek fréquents)
u278_v18,0.8597165991902834,2.0,0.0,1.0,2,Engagé fluide
u2790_v25,0.33528225806451617,2.0,0.0,4.0,0,Décrocheur rapide
u2790_v5,0.09759259259259259,4.0,1.0,3.0,0,Décrocheur rapide
u2791_v12,0.33999999999999997,1.0,0.0,3.0,0,Décrocheur rapide
u2791_v26,0.6641452344931922,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2791_v27,0.06490630323679727,1.0,1.0,2.0,0,Décrocheur rapide
u2791_v29,0.9603156708004509,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2791_v3,0.8423971377459749,4.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u2791_v30,0.9760479041916168,2.0,1.0,2.0,2,Engagé fluide
u2791_v4,0.04693877551020408,2.0,0.0,1.0,0,Décrocheur rapide
u2792_v14,0.4087988826815642,1.0,0.0,2.0,0,Décrocheur rapide
u2792_v24,0.9692722371967656,3.0,0.0,1.0,2,Engagé fluide
u2793_v14,0.840782122905028,8.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2793_v18,0.12692307692307692,2.0,1.0,3.0,0,Décrocheur rapide
u2793_v22,0.9145510835913312,6.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u2793_v27,0.9224872231686542,2.0,0.0,2.0,2,Engagé fluide
u2794_v19,0.36044624746450304,1.0,0.0,2.0,0,Décrocheur rapide
u2794_v21,0.9472400513478819,9.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u2794_v22,0.6424148606811145,3.0,0.0,2.0,2,Engagé fluide
u2794_v29,0.5109357384441939,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u2794_v3,0.9368515205724509,8.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2795_v10,0.7897931034482759,2.0,3.0,4.0,3,Zappeur (replay/seek fréquents)
u2795_v11,0.034250343878954606,2.0,0.0,3.0,0,Décrocheur rapide
u2795_v15,0.8926861702127659,8.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u2795_v8,0.6588921282798834,1.0,0.0,1.0,2,Engagé fluide
u2796_v1,0.5995901639344263,3.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u2796_v17,0.4535589264877479,1.0,1.0,3.0,0,Décrocheur rapide
u2796_v27,0.05042589437819421,3.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u2796_v4,0.0564625850340136,4.0,0.0,0.0,0,Décrocheur rapide
u2797_v11,0.5585969738651995,3.0,1.0,1.0,2,Engagé fluide
u2797_v7,0.09662698412698413,3.0,0.0,4.0,0,Décrocheur rapide
u2798_v12,0.2725,1.0,0.0,3.0,0,Décrocheur rapide
u2798_v2,0.9530529172320217,3.0,0.0,1.0,2,Engagé fluide
u2799_v11,0.9519944979367263,2.0,0.0,1.0,2,Engagé fluide
u2799_v12,0.0615625,2.0,0.0,2.0,0,Décrocheur rapide
u2799_v24,0.20619946091644206,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u279_v16,0.40379746835443037,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u279_v25,0.532258064516129,2.0,0.0,2.0,2,Engagé fluide
u279_v4,0.9216553287981859,0.0,1.0,1.0,2,Engagé fluide
u27_v14,0.12276536312849162,2.0,0.0,1.0,0,Décrocheur rapide
u27_v17,0.6670945157526255,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u27_v26,0.8337367624810893,3.0,0.0,2.0,2,Engagé fluide
u27_v30,0.4245508982035929,0.0,0.0,2.0,0,Décrocheur rapide
