session_id,video_id,duration_sec,last_position,watch_ratio,n_pauses,n_seeks,n_plays,n_replays,n_events,pauses_per_min,seeks_per_min,is_completed
s005851,v12,320,317.9,0.9934375,2,1,1,0,5,0.3774771940861907,0.18873859704309534,1
s005852,v28,578,526.0,0.9100346020761245,5,5,1,0,12,0.5703422053231939,0.5703422053231939,1
s005853,v11,727,81.5,0.11210453920220083,2,2,1,1,6,1.4723926380368098,1.4723926380368098,0
s005854,v28,578,364.4,0.6304498269896194,0,2,1,1,5,0.0,0.32930845225027444,0
s005855,v27,587,428.0,0.7291311754684838,3,2,1,3,10,0.4205607476635514,0.2803738317757009,0
s005856,v21,779,260.0,0.3337612323491656,4,0,1,0,7,0.9230769230769231,0.0,0
s005857,v9,298,91.3,0.3063758389261745,1,1,1,1,5,0.6571741511500547,0.6571741511500547,0
s005858,v15,752,592.4,0.7877659574468084,3,0,1,0,5,0.3038487508440243,0.0,0
s005859,v9,298,143.8,0.48255033557046983,3,1,1,0,7,1.2517385257301807,0.4172461752433936,0
s005860,v21,779,115.4,0.14813863928112966,2,0,0,0,4,1.0398613518197575,0.0,0
s005861,v14,716,637.1,0.889804469273743,1,2,1,0,6,0.09417673834562862,0.18835347669125724,1
s005862,v30,334,141.8,0.4245508982035929,0,2,1,0,4,0.0,0.8462623413258109,0
s005863,v2,737,29.9,0.04056987788331072,1,3,1,0,7,2.0066889632107023,6.0200668896321075,0
s005864,v5,540,66.7,0.12351851851851853,2,1,1,1,6,1.7991004497751122,0.8995502248875561,0
s005865,v30,334,216.2,0.6473053892215569,3,2,1,0,6,0.8325624421831638,0.5550416281221092,0
s005866,v22,323,286.2,0.8860681114551083,3,2,1,0,7,0.628930817610063,0.41928721174004197,1
s005867,v28,578,80.6,0.13944636678200692,2,0,1,0,5,1.488833746898263,0.0,0
s005868,v23,379,139.1,0.3670184696569921,2,3,1,0,8,0.8626887131560028,1.2940330697340043,0
s005869,v22,323,47.6,0.1473684210526316,1,4,1,1,9,1.2605042016806722,5.042016806722689,0
s005870,v2,737,591.7,0.8028493894165537,0,1,1,1,5,0.0,0.10140273787392258,1
s005871,v30,334,187.8,0.5622754491017964,3,1,1,3,10,0.9584664536741213,0.3194888178913738,0
s005872,v20,759,609.3,0.8027667984189722,6,3,1,0,11,0.5908419497784343,0.29542097488921715,1
s005873,v21,779,161.1,0.20680359435173298,1,3,1,1,7,0.37243947858473,1.1173184357541899,0
s005874,v1,244,141.1,0.5782786885245902,1,0,1,1,4,0.4252303330970943,0.0,0
s005875,v2,737,689.2,0.9351424694708277,1,0,1,0,3,0.08705745792222866,0.0,1
s005876,v24,742,254.7,0.34326145552560644,2,1,1,0,6,0.47114252061248524,0.23557126030624262,0
s005877,v9,298,300.14343899419623,1.0,6,0,1,1,9,1.1994265182220465,0.0,1
s005878,v9,298,163.0,0.5469798657718121,3,2,0,2,8,1.1042944785276072,0.7361963190184049,0
s005879,v21,779,108.3,0.13902439024390242,1,0,1,0,3,0.554016620498615,0.0,0
s005880,v27,587,572.4,0.9751277683134583,4,4,1,0,10,0.41928721174004197,0.41928721174004197,1
s005881,v13,844,742.6,0.8798578199052133,2,1,1,0,5,0.16159439806086723,0.08079719903043361,1
s005882,v10,725,13.4,0.018482758620689654,1,2,1,0,5,4.477611940298508,8.955223880597016,0
s005883,v27,587,64.1,0.10919931856899488,2,4,1,0,8,1.8720748829953202,3.7441497659906404,0
s005884,v30,334,289.8,0.8676646706586827,5,2,1,0,9,1.0351966873706004,0.41407867494824013,1
s005885,v22,323,190.4,0.5894736842105264,2,4,1,0,8,0.6302521008403361,1.2605042016806722,0
s005886,v5,540,485.4,0.8988888888888888,6,3,1,0,11,0.7416563658838072,0.3708281829419036,1
s005887,v2,737,95.4,0.1294436906377205,1,2,1,0,5,0.6289308176100629,1.2578616352201257,0
s005888,v21,779,12.5,0.016046213093709884,5,0,1,0,7,24.0,0.0,0
s005889,v17,857,624.6,0.7288214702450408,3,0,1,0,5,0.2881844380403458,0.0,0
s005890,v10,725,9.8,0.013517241379310346,2,1,1,1,6,12.244897959183671,6.1224489795918355,0
s005891,v22,323,101.4,0.3139318885448917,3,1,1,0,6,1.7751479289940826,0.5917159763313609,0
s005892,v24,742,286.6,0.38625336927223725,1,1,1,0,4,0.20935101186322397,0.20935101186322397,0
s005893,v20,759,41.3,0.05441370223978919,3,0,1,2,7,4.358353510895884,0.0,0
s005894,v8,343,223.2,0.6507288629737609,2,0,1,0,4,0.5376344086021506,0.0,0
s005895,v14,716,306.7,0.42835195530726256,0,2,1,0,5,0.0,0.3912618193674601,0
s005896,v20,759,117.5,0.15480895915678525,0,1,1,0,3,0.0,0.5106382978723405,0
s005897,v3,559,359.0,0.6422182468694096,4,3,1,0,9,0.6685236768802229,0.5013927576601671,0
s005898,v18,494,110.5,0.2236842105263158,2,3,1,1,8,1.0859728506787332,1.6289592760180995,0
s005899,v30,334,292.3,0.8751497005988025,2,3,1,0,7,0.41053711939787885,0.6158056790968183,1
s005900,v19,493,421.6,0.8551724137931035,1,3,1,1,7,0.14231499051233396,0.42694497153700184,1
s005901,v9,298,238.7,0.8010067114093959,3,2,1,1,9,0.7540846250523671,0.5027230833682447,1
s005902,v29,887,701.6,0.7909808342728298,2,2,1,0,7,0.17103762827822122,0.17103762827822122,0
s005903,v20,759,590.5,0.7779973649538867,4,2,1,3,12,0.40643522438611346,0.20321761219305673,0
s005904,v6,446,49.2,0.11031390134529148,3,1,1,1,7,3.6585365853658534,1.2195121951219512,0
s005905,v17,857,320.2,0.3736289381563594,2,2,0,1,6,0.3747657713928794,0.3747657713928794,0
s005906,v21,779,54.1,0.06944801026957638,1,1,1,0,4,1.1090573012939,1.1090573012939,0
s005907,v12,320,14.5,0.0453125,1,0,1,1,5,4.137931034482759,0.0,0
s005908,v2,737,522.6,0.7090909090909091,2,0,1,0,4,0.22962112514351318,0.0,0
s005909,v11,727,397.9,0.5473177441540578,0,1,1,1,4,0.0,0.15079165619502388,0
s005910,v29,887,448.3,0.5054114994363021,3,4,1,1,10,0.40151684140084765,0.5353557885344635,0
s005911,v14,716,616.1,0.8604748603351956,2,2,1,0,6,0.19477357571822754,0.19477357571822754,1
s005912,v8,343,8.8,0.02565597667638484,1,2,1,1,6,6.818181818181818,13.636363636363637,0
s005913,v25,496,238.2,0.48024193548387095,3,2,1,1,8,0.7556675062972292,0.5037783375314862,0
s005914,v9,298,138.8,0.465771812080537,5,2,1,2,11,2.1613832853025934,0.8645533141210374,0
s005915,v20,759,724.7,0.9548089591567853,5,2,0,0,8,0.41396439906168064,0.16558575962467226,1
s005916,v27,587,341.5,0.5817717206132879,2,3,1,1,8,0.3513909224011713,0.527086383601757,0
s005917,v25,496,99.7,0.20100806451612904,2,2,1,1,7,1.2036108324974926,1.2036108324974926,0
s005918,v19,493,205.1,0.4160243407707911,1,0,1,0,3,0.2925402242808386,0.0,0
s005919,v8,343,276.3,0.8055393586005831,2,1,1,0,6,0.4343105320304017,0.21715526601520085,1
s005920,v13,844,649.8,0.7699052132701422,1,1,1,0,4,0.09233610341643582,0.09233610341643582,0
s005921,v25,496,279.9,0.5643145161290322,4,3,1,1,10,0.857449088960343,0.6430868167202572,0
s005922,v28,578,170.2,0.29446366782006916,4,1,1,0,8,1.410105757931845,0.35252643948296125,0
s005923,v10,725,580.1,0.8001379310344828,3,2,1,0,8,0.3102913290811929,0.2068608860541286,1
s005924,v4,882,822.8,0.9328798185941043,3,2,1,1,9,0.2187651920272241,0.14584346135148274,1
s005925,v14,716,348.2,0.4863128491620112,2,3,1,0,8,0.34462952326249285,0.5169442848937392,0
s005926,v21,779,633.3,0.8129653401797176,3,7,1,1,13,0.28422548555187116,0.6631927996210327,1
s005927,v24,742,282.8,0.38113207547169814,2,0,1,0,3,0.42432814710042427,0.0,0
s005928,v24,742,184.6,0.24878706199460915,0,4,1,0,7,0.0,1.3001083423618636,0
s005929,v15,752,622.1,0.8272606382978723,0,2,1,0,4,0.0,0.19289503295290145,1
s005930,v29,887,747.9,0.8431792559188275,4,4,1,2,12,0.32089851584436424,0.32089851584436424,1
s005931,v4,882,878.4,0.9959183673469387,0,0,1,2,4,0.0,0.0,1
s005932,v20,759,633.5,0.8346508563899868,2,1,1,0,6,0.1894238358326756,0.0947119179163378,1
s005933,v22,323,197.3,0.6108359133126935,3,0,1,1,6,0.9123162696401419,0.0,0
s005934,v28,578,7.3,0.012629757785467127,1,5,1,1,9,8.219178082191782,41.09589041095891,0
s005935,v27,587,470.3,0.8011925042589438,2,0,1,0,5,0.2551562832234744,0.0,1
s005936,v15,752,370.0,0.4920212765957447,2,2,1,1,7,0.3243243243243243,0.3243243243243243,0
s005937,v10,725,534.3,0.7369655172413793,5,3,1,0,10,0.5614823133071308,0.33688938798427853,0
s005938,v24,742,269.1,0.3626684636118599,5,0,1,1,8,1.1148272017837235,0.0,0
s005939,v17,857,58.0,0.0676779463243874,1,1,1,0,4,1.0344827586206897,1.0344827586206897,0
s005940,v29,887,72.6,0.0818489289740699,1,3,1,1,7,0.8264462809917356,2.479338842975207,0
s005941,v11,727,470.2,0.646767537826685,2,2,1,1,8,0.25521054870267973,0.25521054870267973,0
s005942,v21,779,361.3,0.46379974326059054,3,3,1,0,8,0.498200941046222,0.498200941046222,0
s005943,v25,496,403.8,0.8141129032258064,5,1,1,1,9,0.7429420505200593,0.1485884101040119,1
s005944,v24,742,663.4,0.8940700808625337,0,1,1,1,4,0.0,0.09044317154054869,1
s005945,v7,504,46.4,0.09206349206349206,1,0,1,0,3,1.293103448275862,0.0,0
s005946,v25,496,241.5,0.48689516129032256,2,1,1,0,4,0.49689440993788814,0.24844720496894407,0
s005947,v20,759,593.8,0.7823451910408431,1,4,1,1,7,0.1010441226002021,0.4041764904008084,0
s005948,v29,887,875.2,0.9866967305524239,2,1,1,1,8,0.13711151736745886,0.06855575868372943,1
s005949,v3,559,249.595971152167,0.44650442066577284,3,5,0,1,10,0.7211654866426607,1.2019424777377676,0
s005950,v26,661,542.5,0.8207261724659607,5,3,1,0,10,0.5529953917050692,0.3317972350230415,1
s005951,v30,334,15.9,0.04760479041916168,2,0,1,1,6,7.547169811320754,0.0,0
s005952,v18,494,449.0,0.9089068825910931,3,0,1,0,5,0.40089086859688194,0.0,1
s005953,v7,504,278.7,0.5529761904761904,2,0,1,0,4,0.4305705059203445,0.0,0
s005954,v29,887,727.4,0.8200676437429537,5,1,1,1,9,0.41242782513060217,0.08248556502612044,1
s005955,v16,316,4.5,0.014240506329113924,1,2,1,1,6,13.333333333333334,26.666666666666668,0
s005956,v9,298,37.0,0.12416107382550336,3,6,1,0,12,4.864864864864865,9.72972972972973,0
s005957,v30,334,333.3,0.9979041916167665,3,1,1,0,7,0.54005400540054,0.18001800180018,1
s005958,v7,504,485.0,0.9623015873015873,2,2,1,1,7,0.24742268041237112,0.24742268041237112,1
s005959,v23,379,314.4,0.8295514511873351,1,2,1,0,5,0.19083969465648856,0.3816793893129771,1
s005960,v1,244,27.2,0.11147540983606558,1,5,1,0,8,2.2058823529411766,11.029411764705882,0
s005961,v10,725,103.3,0.14248275862068965,3,1,1,0,6,1.7424975798644724,0.5808325266214908,0
s005962,v22,323,178.3,0.5520123839009289,5,1,1,0,8,1.682557487380819,0.33651149747616377,0
s005963,v15,752,603.6,0.8026595744680851,0,1,1,2,4,0.0,0.09940357852882703,1
s005964,v7,504,284.8,0.5650793650793651,0,2,1,1,5,0.0,0.42134831460674155,0
s005965,v11,727,719.3,0.9894085281980742,1,3,1,0,6,0.0834144306965105,0.2502432920895315,1
s005966,v24,742,82.9,0.11172506738544476,2,2,1,0,5,1.4475271411338961,1.4475271411338961,0
s005967,v16,316,94.3,0.2984177215189873,1,3,1,1,7,0.6362672322375398,1.9088016967126193,0
s005968,v4,882,778.5,0.8826530612244898,4,2,1,1,9,0.3082851637764933,0.15414258188824664,1
s005969,v22,323,20.4,0.06315789473684211,2,5,1,0,10,5.882352941176471,14.705882352941178,0
s005970,v30,334,153.3,0.45898203592814374,1,1,1,0,4,0.3913894324853229,0.3913894324853229,0
s005971,v6,446,313.5,0.702914798206278,2,4,1,0,8,0.3827751196172249,0.7655502392344498,0
s005972,v25,496,232.6,0.4689516129032258,1,1,1,1,5,0.2579535683576956,0.2579535683576956,0
s005973,v23,379,336.4,0.887598944591029,1,1,1,1,5,0.178359096313912,0.178359096313912,1
s005974,v10,725,552.6,0.7622068965517241,1,3,1,0,6,0.10857763300760043,0.3257328990228013,0
s005975,v11,727,497.5,0.6843191196698762,3,0,1,0,5,0.36180904522613067,0.0,0
s005976,v15,752,724.0,0.9627659574468085,4,0,1,0,6,0.3314917127071823,0.0,1
s005977,v20,759,553.8,0.7296442687747035,2,0,1,1,5,0.21668472372697728,0.0,0
s005978,v23,379,309.6,0.8168865435356201,3,2,0,0,7,0.5813953488372093,0.38759689922480617,1
s005979,v3,559,554.5,0.9919499105545617,2,0,1,1,5,0.2164111812443643,0.0,1
s005980,v26,661,607.8,0.9195158850226928,4,0,1,0,6,0.3948667324777888,0.0,1
s005981,v15,752,8.5,0.011303191489361703,2,4,1,0,8,14.117647058823529,28.235294117647058,0
s005982,v21,779,395.7,0.5079589216944801,4,2,1,0,8,0.6065200909780136,0.3032600454890068,0
s005983,v20,759,469.3,0.6183135704874836,1,1,1,0,4,0.12784998934583422,0.12784998934583422,0
s005984,v5,540,536.5,0.9935185185185185,2,1,1,1,6,0.22367194780987884,0.11183597390493942,1
s005985,v29,887,808.3,0.9112739571589628,4,0,1,0,6,0.29691946059631324,0.0,1
s005986,v6,446,385.3,0.8639013452914799,2,1,1,1,6,0.3114456267843239,0.15572281339216196,1
s005987,v9,298,144.0,0.48322147651006714,2,1,1,0,6,0.8333333333333334,0.4166666666666667,0
s005988,v8,343,35.0,0.10204081632653061,2,2,1,0,6,3.4285714285714284,3.4285714285714284,0
s005989,v5,540,381.6,0.7066666666666667,1,0,1,0,3,0.15723270440251572,0.0,0
s005990,v4,882,21.7,0.024603174603174603,2,4,1,0,9,5.529953917050691,11.059907834101383,0
s005991,v10,725,643.9,0.8881379310344827,2,2,1,1,7,0.18636434228917537,0.18636434228917537,1
s005992,v29,887,394.8,0.4450958286358512,4,1,1,1,8,0.60790273556231,0.1519756838905775,0
s005993,v10,725,520.8,0.7183448275862069,4,0,1,1,8,0.4608294930875576,0.0,0
s005994,v22,323,269.6,0.8346749226006193,2,6,1,0,10,0.4451038575667655,1.3353115727002964,1
s005995,v28,578,548.3,0.9486159169550172,5,1,1,0,8,0.5471457231442641,0.10942914462885284,1
s005996,v21,779,165.4,0.2123234916559692,3,3,1,1,9,1.0882708585247882,1.0882708585247882,0
s005997,v16,316,126.0,0.3987341772151899,1,1,1,1,5,0.47619047619047616,0.47619047619047616,0
s005998,v29,887,704.0,0.7936865839909808,1,2,1,1,6,0.08522727272727273,0.17045454545454547,0
s005999,v28,578,59.9,0.10363321799307958,2,2,1,0,6,2.003338898163606,2.003338898163606,0
s006000,v9,298,15.8,0.05302013422818792,1,3,1,0,6,3.797468354430379,11.392405063291138,0
s006001,v21,779,305.1,0.3916559691912709,6,2,0,0,9,1.1799410029498525,0.39331366764995085,0
s006002,v14,716,700.6,0.9784916201117319,2,1,1,1,6,0.1712817584927205,0.08564087924636025,1
s006003,v22,323,73.1,0.2263157894736842,2,2,1,0,6,1.6415868673050615,1.6415868673050615,0
s006004,v2,737,497.2,0.6746268656716418,0,1,1,1,4,0.0,0.12067578439259855,0
s006005,v1,244,102.7,0.4209016393442623,3,2,1,0,7,1.7526777020447906,1.1684518013631937,0
s006006,v3,559,67.68220270373406,0.12107728569540978,5,2,1,0,9,4.432479854611009,1.7729919418444038,0
s006007,v4,882,431.8,0.48956916099773246,1,1,1,0,4,0.13895321908290875,0.13895321908290875,0
s006008,v2,737,83.3,0.11302578018995929,2,2,1,0,6,1.440576230492197,1.440576230492197,0
s006009,v17,857,575.4,0.671411901983664,1,1,1,0,6,0.10427528675703858,0.10427528675703858,0
s006010,v20,759,472.1,0.6220026350461133,3,2,1,0,7,0.38127515356915903,0.2541834357127727,0
s006011,v22,323,198.2,0.6136222910216718,3,3,1,0,8,0.9081735620585267,0.9081735620585267,0
s006012,v5,540,517.4,0.9581481481481481,3,1,1,0,6,0.34789331271743335,0.11596443757247778,1
s006013,v27,587,540.2,0.9202725724020444,1,5,1,1,9,0.11106997408367271,0.5553498704183636,1
s006014,v14,716,317.2,0.4430167597765363,2,2,1,0,7,0.37831021437578816,0.37831021437578816,0
s006015,v9,298,20.4,0.06845637583892616,6,1,1,0,9,17.647058823529413,2.9411764705882355,0
s006016,v11,727,607.7,0.835900962861073,4,4,1,0,11,0.3949317097251933,0.3949317097251933,1
s006017,v15,752,662.1,0.8804521276595745,1,1,0,0,3,0.09062075215224286,0.09062075215224286,1
s006018,v13,844,95.0,0.11255924170616113,1,0,1,0,3,0.6315789473684211,0.0,0
s006019,v17,857,683.4,0.7974329054842474,3,5,1,0,10,0.26338893766461813,0.4389815627743635,0
s006020,v22,323,46.0,0.14241486068111456,3,2,1,1,8,3.913043478260869,2.608695652173913,0
s006021,v20,759,753.4,0.9926218708827405,0,0,1,0,2,0.0,0.0,1
s006022,v22,323,287.7,0.8907120743034055,0,1,1,1,5,0.0,0.20855057351407716,1
s006023,v7,504,366.9,0.7279761904761904,1,2,1,2,6,0.16353229762878171,0.32706459525756343,0
s006024,v23,379,345.2,0.9108179419525065,2,3,1,1,8,0.3476245654692932,0.5214368482039398,1
s006025,v9,298,44.7,0.15000000000000002,6,0,1,0,8,8.053691275167786,0.0,0
s006026,v22,323,200.7,0.6213622291021671,3,4,1,1,9,0.8968609865470852,1.195814648729447,0
s006027,v4,882,38.0,0.04308390022675737,2,2,1,2,8,3.1578947368421053,3.1578947368421053,0
s006028,v16,316,39.2,0.12405063291139241,2,3,1,0,7,3.0612244897959178,4.591836734693877,0
s006029,v6,446,422.6,0.9475336322869956,2,0,1,1,5,0.2839564600094652,0.0,1
s006030,v8,343,320.7,0.9349854227405248,4,3,1,0,9,0.7483629560336764,0.5612722170252573,1
s006031,v14,716,316.1,0.4414804469273743,4,1,1,0,7,0.7592534008225245,0.18981335020563112,0
s006032,v30,334,72.0,0.2155688622754491,1,0,1,1,4,0.8333333333333334,0.0,0
s006033,v23,379,293.2,0.7736147757255937,4,0,1,0,7,0.8185538881309686,0.0,0
s006034,v18,494,464.8,0.9408906882591094,1,5,0,0,7,0.12908777969018934,0.6454388984509466,1
s006035,v12,320,271.7,0.8490624999999999,2,5,1,2,12,0.4416635995583364,1.104158998895841,1
s006036,v14,716,104.8,0.14636871508379887,1,1,1,1,5,0.5725190839694657,0.5725190839694657,0
s006037,v17,857,679.8,0.7932322053675612,3,2,1,1,8,0.264783759929391,0.176522506619594,0
s006038,v23,379,326.1,0.8604221635883905,3,1,1,0,6,0.5519779208831647,0.18399264029438822,1
s006039,v25,496,488.2,0.9842741935483871,3,2,1,0,8,0.368701351904957,0.2458009012699713,1
s006040,v23,379,162.9,0.4298153034300792,4,1,1,0,8,1.47329650092081,0.3683241252302025,0
s006041,v12,320,181.2,0.5662499999999999,3,2,1,2,10,0.9933774834437086,0.6622516556291391,0
s006042,v10,725,102.7,0.1416551724137931,2,0,1,0,4,1.1684518013631937,0.0,0
s006043,v8,343,238.7439724064206,0.6960465667825674,1,2,1,0,5,0.25131524534516964,0.5026304906903393,0
s006044,v18,494,488.6,0.9890688259109313,6,1,1,1,10,0.7367990176013097,0.12279983626688495,1
s006045,v20,759,638.4,0.8411067193675889,2,0,1,0,4,0.1879699248120301,0.0,1
s006046,v30,334,95.3,0.28532934131736526,0,2,1,0,4,0.0,1.2591815320041972,0
s006047,v24,742,15.4,0.020754716981132074,4,3,1,0,9,15.584415584415586,11.688311688311689,0
s006048,v28,578,395.8,0.6847750865051904,5,2,1,0,8,0.7579585649317837,0.30318342597271347,0
s006049,v28,578,157.7,0.2728373702422145,4,2,1,0,8,1.5218769816106534,0.7609384908053267,0
s006050,v28,578,128.4,0.2221453287197232,2,2,1,1,7,0.9345794392523364,0.9345794392523364,0
s006051,v2,737,75.8,0.1028493894165536,3,4,1,1,10,2.37467018469657,3.16622691292876,0
s006052,v24,742,718.1,0.9677897574123989,2,0,1,1,5,0.16710764517476673,0.0,1
s006053,v24,742,692.5,0.933288409703504,2,3,0,0,7,0.1732851985559567,0.25992779783393505,1
s006054,v26,661,642.2,0.9715582450832073,2,1,1,0,5,0.18685767673621922,0.09342883836810961,1
s006055,v22,323,315.9,0.9780185758513931,1,1,1,0,4,0.1899335232668566,0.1899335232668566,1
s006056,v7,504,281.6,0.5587301587301587,2,0,1,0,5,0.42613636363636365,0.0,0
s006057,v17,857,742.3,0.8661610268378063,2,3,1,0,7,0.1616597063182002,0.2424895594773003,1
s006058,v2,737,75.0,0.10176390773405698,1,0,1,0,3,0.8,0.0,0
s006059,v29,887,85.9,0.09684329199549042,3,2,1,0,7,2.0954598370197903,1.39697322467986,0
s006060,v20,759,758.7,0.9996047430830041,4,3,1,1,10,0.31633056544088567,0.23724792408066428,1
s006061,v16,316,174.20313776066575,0.5512757524071701,2,3,1,0,7,0.6888509675690551,1.0332764513535826,0
s006062,v24,742,279.2,0.37628032345013473,1,2,1,0,5,0.2148997134670487,0.4297994269340974,0
s006063,v21,779,29.8,0.03825417201540437,3,2,1,0,8,6.040268456375839,4.026845637583892,0
s006064,v1,244,215.6,0.8836065573770492,3,2,1,0,7,0.8348794063079777,0.5565862708719852,1
s006065,v5,540,376.1,0.6964814814814815,4,1,1,0,7,0.6381281574049454,0.15953203935123636,0
s006066,v13,844,756.4,0.8962085308056872,2,0,1,0,4,0.15864621893178213,0.0,1
s006067,v5,540,449.2,0.8318518518518518,1,0,1,0,3,0.13357079252003562,0.0,1
s006068,v10,725,59.0,0.08137931034482758,4,3,1,0,9,4.067796610169491,3.050847457627119,0
s006069,v9,298,36.5,0.12248322147651007,1,2,1,2,7,1.6438356164383563,3.2876712328767126,0
s006070,v21,779,234.2,0.30064184852374837,2,2,1,0,7,0.5123825789923142,0.5123825789923142,0
s006071,v5,540,456.7,0.8457407407407407,2,0,1,0,4,0.26275454346398075,0.0,1
s006072,v20,759,751.3,0.989855072463768,4,3,1,1,10,0.3194462930919739,0.23958471981898044,1
s006073,v18,494,66.7,0.13502024291497977,0,1,1,0,4,0.0,0.8995502248875561,0
s006074,v23,379,347.3,0.9163588390501319,1,2,1,0,6,0.17276130146847107,0.34552260293694215,1
s006075,v25,496,407.1,0.8207661290322581,2,1,1,0,6,0.2947678703021371,0.14738393515106854,1
s006076,v21,779,284.7,0.3654685494223363,1,0,1,3,7,0.2107481559536354,0.0,0
s006077,v20,759,80.7,0.10632411067193677,1,0,1,1,4,0.7434944237918216,0.0,0
s006078,v9,298,19.6,0.06577181208053692,3,1,1,1,8,9.183673469387754,3.0612244897959178,0
s006079,v29,887,390.0,0.43968432919954903,5,0,1,0,7,0.7692307692307693,0.0,0
s006080,v26,661,551.1,0.8337367624810893,3,2,1,0,7,0.32661948829613496,0.21774632553075665,1
s006081,v3,559,35.0,0.0626118067978533,1,1,1,1,5,1.7142857142857142,1.7142857142857142,0
s006082,v16,316,210.4,0.6658227848101266,5,2,1,1,10,1.4258555133079847,0.5703422053231939,0
s006083,v22,323,206.5,0.6393188854489165,4,2,1,0,7,1.162227602905569,0.5811138014527845,0
s006084,v5,540,427.0,0.7907407407407407,2,3,1,1,9,0.28103044496487123,0.4215456674473068,0
s006085,v20,759,14.4,0.018972332015810278,2,1,1,1,5,8.333333333333332,4.166666666666666,0
s006086,v7,504,460.6,0.913888888888889,1,4,1,0,7,0.13026487190620928,0.5210594876248371,1
s006087,v13,844,22.5,0.02665876777251185,2,3,1,1,8,5.333333333333333,8.0,0
s006088,v17,857,656.0,0.7654609101516919,5,3,1,1,12,0.4573170731707317,0.27439024390243905,0
s006089,v30,334,259.0,0.7754491017964071,1,0,1,0,3,0.23166023166023167,0.0,0
s006090,v2,737,688.1,0.9336499321573949,3,0,1,0,5,0.26158988519110593,0.0,1
s006091,v28,578,531.8,0.920069204152249,2,3,1,1,8,0.22564874012786762,0.33847311019180143,1
s006092,v16,316,5.4,0.01708860759493671,2,2,1,0,8,22.222222222222218,22.222222222222218,0
s006093,v4,882,240.8,0.27301587301587305,2,3,1,0,7,0.4983388704318937,0.7475083056478404,0
s006094,v29,887,439.4,0.4953776775648252,4,3,1,2,11,0.5461993627674101,0.4096495220755576,0
s006095,v2,737,648.6,0.8800542740841248,3,4,1,3,13,0.27752081406105455,0.3700277520814061,1
s006096,v25,496,475.5,0.9586693548387096,1,3,1,4,10,0.12618296529968454,0.37854889589905366,1
s006097,v12,320,110.8,0.34625,2,3,1,1,9,1.0830324909747293,1.6245487364620939,0
s006098,v17,857,125.1,0.14597432905484248,0,2,1,1,7,0.0,0.9592326139088729,0
s006099,v25,496,14.5,0.029233870967741934,3,1,1,0,6,12.413793103448276,4.137931034482759,0
s006100,v29,887,395.7,0.4461104847801578,2,1,1,1,6,0.3032600454890068,0.1516300227445034,0
s006101,v15,752,621.5,0.8264627659574468,4,2,1,0,8,0.3861625100563154,0.1930812550281577,1
s006102,v20,759,677.2,0.8922266139657444,2,3,1,0,9,0.17720023626698167,0.2658003544004725,1
s006103,v29,887,782.4,0.8820744081172491,1,3,1,1,7,0.07668711656441718,0.23006134969325154,1
s006104,v29,887,870.1,0.9809470124013528,5,1,1,1,9,0.3447879554074244,0.06895759108148489,1
s006105,v11,727,633.7,0.8716643741403026,3,2,1,0,7,0.2840460785860817,0.18936405239072115,1
s006106,v12,320,285.6,0.8925000000000001,2,1,1,1,6,0.4201680672268907,0.21008403361344535,1
s006107,v29,887,773.9,0.8724915445321307,4,1,1,2,9,0.3101175862514537,0.07752939656286342,1
s006108,v14,716,55.6,0.0776536312849162,3,6,1,1,12,3.2374100719424463,6.474820143884893,0
s006109,v5,540,466.2,0.8633333333333333,3,2,1,0,7,0.3861003861003861,0.2574002574002574,1
s006110,v20,759,554.3,0.7303030303030302,1,2,1,0,6,0.10824463287028685,0.2164892657405737,0
s006111,v29,887,553.7,0.6242390078917701,2,3,1,1,8,0.2167238576846668,0.32508578652700015,0
s006112,v25,496,402.6,0.8116935483870968,2,3,1,1,8,0.29806259314456035,0.44709388971684055,1
s006113,v27,587,332.7,0.5667802385008518,4,3,1,0,9,0.721370604147881,0.5410279531109108,0
s006114,v30,334,295.6,0.8850299401197605,5,3,1,1,11,1.0148849797023003,0.6089309878213802,1
s006115,v12,320,11.8,0.036875000000000005,4,4,1,1,11,20.338983050847457,20.338983050847457,0
s006116,v12,320,38.9,0.12156249999999999,1,1,1,0,4,1.5424164524421595,1.5424164524421595,0
s006117,v30,334,274.9,0.8230538922155688,2,2,1,1,7,0.43652237177155334,0.43652237177155334,1
s006118,v26,661,632.3,0.9565809379727684,4,1,1,0,9,0.3795666613949075,0.09489166534872688,1
s006119,v8,343,337.4,0.983673469387755,3,2,0,0,6,0.5334914048606995,0.35566093657379966,1
s006120,v10,725,551.0,0.76,7,1,1,0,10,0.7622504537205081,0.1088929219600726,0
s006121,v23,379,319.5,0.8430079155672823,2,3,1,0,8,0.3755868544600939,0.5633802816901409,1
s006122,v30,334,284.4,0.8514970059880239,4,3,1,2,11,0.8438818565400845,0.6329113924050633,1
s006123,v21,779,79.4,0.1019255455712452,4,3,1,1,10,3.0226700251889165,2.2670025188916876,0
s006124,v23,379,347.7,0.9174142480211082,2,2,1,0,7,0.3451251078515962,0.3451251078515962,1
s006125,v28,578,21.8,0.03771626297577855,2,2,1,1,8,5.504587155963303,5.504587155963303,0
s006126,v10,725,516.8,0.7128275862068965,1,0,1,0,3,0.11609907120743033,0.0,0
